date,temperature,humidity,wind_speed,wind_direction,hour,day,weekday,PM10,PM25,CO,NO2,SO2,O3,AQI
2025-05-12 01:00:00+00:00,27.85,87.07678,41.794743,240.2552,1,12,0,71.2,35.5,194.65726,4.888937,3.5108476,37.184376,105.8835846
2025-05-12 02:00:00+00:00,28.4,83.08681,45.498646,243.79994,2,12,0,85,36.8,240.9211,5.207781,4.426721,40.240623,106.7966918
2025-05-12 03:00:00+00:00,29.5,74.77062,46.117386,250.29193,3,12,0,89.6,36,266.23526,5.1015,5.189949,44.315624,107.4122697
2025-05-12 04:00:00+00:00,30.6,67.91613,52.263515,250.44165,4,12,0,89.6,35.4,251.39592,4.25125,5.6860466,50.428123,107.7816167
2025-05-12 05:00:00+00:00,31.4,64.88664,58.370373,247.13545,5,12,0,92.2,35.2,216.47983,3.0290153,6.0676603,57.05,107.945771
2025-05-12 06:00:00+00:00,31.7,65.143654,64.05046,244.21272,6,12,0,95.9,35.2,191.16565,2.0724843,6.182145,61.634373,107.9355115
2025-05-12 07:00:00+00:00,32.05,64.05569,66.65271,243.43501,7,12,0,102.9,34.8,186.80113,1.6473593,5.9531765,62.14375,107.8944728
2025-05-12 08:00:00+00:00,31.95,64.612595,65.21984,244.70801,8,12,0,100.8,33.5,191.16565,1.5410781,5.4952397,60.615623,107.8226553
2025-05-12 09:00:00+00:00,31.75,65.34931,65.21983,242.16202,9,12,0,96.2,31.8,199.02177,1.7004999,5.113626,58.578125,107.6892802
2025-05-12 10:00:00+00:00,31.4,67.8682,65.268105,240.89024,10,12,0,92,29.9,209.4966,2.0193436,4.9609804,56.03125,107.4738279
2025-05-12 11:00:00+00:00,31.35,67.454056,60.07208,246.47678,11,12,0,85.4,27.6,223.46304,2.55075,4.846496,52.975,107.1250005
2025-05-12 12:00:00+00:00,30.95,68.39246,55.942333,244.6223,12,12,0,68.5,22.1,234.81078,3.4009998,5.037303,49.409374,104.8884007
2025-05-12 13:00:00+00:00,29.6,73.23626,61.17339,233.61555,13,12,0,59.5,20,240.9211,4.516953,5.113626,45.84375,102.4466085
2025-05-12 14:00:00+00:00,28.9,76.030655,47.459087,235.0079,14,12,0,50.2,18.4,244.4127,6.0580306,5.189949,41.259377,99.25518618
2025-05-12 15:00:00+00:00,28.65,78.774445,44.073524,221.42357,15,12,0,42.4,17.6,246.15851,7.2802653,5.113626,37.184376,96.98569408
2025-05-12 16:00:00+00:00,28.4,79.44997,45.641468,218.65984,16,12,0,35.6,17.2,248.77722,7.971093,4.808335,35.146873,94.69867705
2025-05-12 17:00:00+00:00,28.2,81.83432,38.761013,231.78893,17,12,0,31.8,16.6,249.65012,8.396218,4.312237,34.128124,92.36784726
2025-05-12 18:00:00+00:00,28.05,83.54361,36.032528,232.3057,18,12,0,29.3,16.6,241.79399,8.449359,3.8924615,33.61875,90.04578019
2025-05-12 19:00:00+00:00,27.7,85.52221,32.901558,237.87503,19,12,0,27.6,16.8,218.22563,7.971093,3.549009,33.61875,87.80257541
2025-05-12 20:00:00+00:00,27.45,88.08352,31.599552,241.85849,20,12,0,26.1,16.4,186.80113,7.120843,3.243718,34.128124,85.62947087
2025-05-12 21:00:00+00:00,27.2,89.91659,31.272293,235.9806,21,12,0,24.9,15.7,163.23277,6.2705936,2.9765882,34.6375,83.50017901
2025-05-12 22:00:00+00:00,27,90.9784,33.90718,243.9247,22,12,0,24.2,15.1,151.88504,5.4203434,2.7476199,35.146873,81.42346237
2025-05-12 23:00:00+00:00,26.9,91.514626,29.673872,238.39255,23,12,0,24.5,14.9,149.26633,4.623234,2.556813,36.165627,79.4256082
2025-05-13 00:00:00+00:00,26.8,92.05438,35.069912,242.48808,0,13,1,26.8,15.4,158.86826,3.8792655,2.7094586,38.203125,77.64681696
2025-05-13 01:00:00+00:00,27.35,91.27084,39.71875,236.3099,1,13,1,27.8,16.2,193.78436,4.25125,3.1673954,39.221874,75.95565108
2025-05-13 02:00:00+00:00,28,86.57475,45.655266,235.40765,2,13,1,33.1,18.3,241.79399,4.676375,3.8161387,41.259377,74.33458527
2025-05-13 03:00:00+00:00,29.2,77.91659,48.68632,243.09398,3,13,1,37.3,19.7,267.98108,4.729515,4.426721,44.315624,72.90629492
2025-05-13 04:00:00+00:00,30.35,70.1467,51.876434,244.07515,4,13,1,40.4,20.9,252.26883,4.038687,5.037303,49.409374,71.63572966
2025-05-13 05:00:00+00:00,31.4,64.11116,56.32756,246.97447,5,13,1,44,22.4,215.60692,2.9758747,5.609724,55.0125,70.51412727
2025-05-13 06:00:00+00:00,32,61.7788,58.625202,246.55193,6,13,1,46.6,23.3,188.54694,2.1787655,5.9531765,59.087498,69.47138751
2025-05-13 07:00:00+00:00,32.6,60.44213,59.40785,243.43501,7,13,1,49.8,23.9,182.43663,1.8067812,5.8768535,60.615623,68.5162731
2025-05-13 08:00:00+00:00,32.65,62.106922,60.92578,240.70874,8,13,1,52.6,23.9,185.92824,1.7004999,5.571563,60.10625,67.67507135
2025-05-13 09:00:00+00:00,32.4,63.937946,62.13033,239.95871,9,13,1,55.4,23.7,194.65726,1.8067812,5.2662716,58.578125,66.96530753
2025-05-13 10:00:00+00:00,32.15,63.69424,57.46777,240.2552,10,13,1,53.7,22.9,210.3695,2.125625,5.037303,56.03125,66.35193128
2025-05-13 11:00:00+00:00,31.95,62.327827,54.493675,244.65387,11,13,1,48,21.6,232.19206,2.7101717,4.846496,51.95625,65.82618021
2025-05-13 12:00:00+00:00,31.45,66.67146,49.609043,246.1135,12,13,1,47.4,20.5,248.77722,3.772984,5.6478853,49.409374,65.68597989
2025-05-13 13:00:00+00:00,30.25,71.1868,46.231064,238.76085,13,13,1,42.8,20.4,256.63333,5.2609215,5.8768535,44.825,65.72102993
2025-05-13 14:00:00+00:00,29.5,75.89623,41.401062,230.07967,14,13,1,38.4,20.1,260.12494,7.333406,6.1439834,38.7125,65.8699928
2025-05-13 15:00:00+00:00,28.9,81.676285,43.80595,209.21915,15,13,1,34.1,19.8,258.37915,8.980765,6.182145,33.61875,66.06276809
2025-05-13 16:00:00+00:00,28.8,82.39534,40.86512,207.37762,16,13,1,31.5,19.8,250.52303,9.777874,5.800531,31.071875,66.29059342
2025-05-13 17:00:00+00:00,28.7,82.383484,39.27222,232.3737,17,13,1,31,19.8,237.42949,10.096718,5.1517873,30.053125,66.57099389
2025-05-13 18:00:00+00:00,28.45,85.09042,38.363567,232.54935,18,13,1,30.5,20,221.71724,10.043577,4.541205,29.034374,66.86891947
2025-05-13 19:00:00+00:00,28.15,87.62114,42.600765,243.82477,19,13,1,29.9,20,200.76758,9.45903,4.0069456,28.525,67.14932011
2025-05-13 20:00:00+00:00,27.95,89.43913,30.12329,251.1752,20,13,1,29.1,19.7,176.32631,8.449359,3.549009,28.525,67.4384833
2025-05-13 21:00:00+00:00,27.75,90.75746,27.339146,264.55975,21,13,1,28.5,18.9,160.61406,7.4396873,3.2055564,29.034374,67.71888385
2025-05-13 22:00:00+00:00,27.45,92.09105,26.599588,267.20737,22,13,1,29,18.5,153.63084,6.323734,3.052911,30.053125,68.01680943
2025-05-13 23:00:00+00:00,27.3,93.17901,28.688179,251.56496,23,13,1,30.9,18.6,155.37665,5.207781,3.0147498,31.58125,68.34102266
2025-05-14 00:00:00+00:00,27.25,93.452515,26.952435,260.31128,0,14,2,23.6,16,175.4534,4.1449685,3.052911,33.109375,68.3935978
2025-05-14 01:00:00+00:00,27.9,90.23247,30.455996,270,1,14,2,26.4,16.7,233.06497,4.942078,3.4726865,33.109375,68.43741039
2025-05-14 02:00:00+00:00,28.55,86.62554,27.408175,263.21112,2,14,2,31.2,18.5,309.00748,5.9517493,4.12143,34.128124,68.45493549
2025-05-14 03:00:00+00:00,30.05,77.34739,33.807964,257.82855,3,14,2,35.5,20,352.65262,6.3768744,4.9228187,37.69375,68.48122298
2025-05-14 04:00:00+00:00,31.55,68.91672,34.104748,255.69969,4,14,2,40.2,21.7,330.83005,5.5797653,6.105822,46.8625,68.55132322
2025-05-14 05:00:00+00:00,32.95,61.617332,36.80503,243.88614,5,14,2,48.3,24.2,276.71008,4.198109,7.479632,59.087498,68.70904864
2025-05-14 06:00:00+00:00,33.8,59.102108,43.163807,234.16226,6,14,2,58.9,26.9,235.68369,3.0821562,8.204699,67.74687,69.02449932
2025-05-14 07:00:00+00:00,34.3,58.166714,48.287952,229.89915,7,14,2,63.6,27.6,224.33595,2.4976091,7.8230844,69.78438,69.34871255
2025-05-14 08:00:00+00:00,34.45,56.65861,53.65894,222.5529,8,14,2,62.6,26.5,226.08176,2.125625,6.8308883,67.74687,69.57653805
2025-05-14 09:00:00+00:00,34.05,56.904133,55.908543,224.0609,9,14,2,61.9,25.3,234.81078,2.1787655,5.991338,64.69063,69.7167382
2025-05-14 10:00:00+00:00,34,56.21368,41.759563,228.14505,10,14,2,63.8,25,250.52303,2.4976091,5.533401,61.125,69.90075111
2025-05-14 11:00:00+00:00,33.5,58.505272,53.02921,218.55049,11,14,2,62.2,24.6,272.34558,3.1884372,5.22811,57.05,73.08827969
2025-05-14 12:00:00+00:00,32.45,64.71646,46.880455,220.5153,12,14,2,75,27.6,294.16815,4.782656,5.8768535,51.446877,74.96023375
2025-05-14 13:00:00+00:00,30.8,69.18745,47.838024,204.82932,13,14,2,67.1,27,318.6094,7.599109,5.7623696,44.315624,71.36409166
2025-05-14 14:00:00+00:00,30,75.973526,45.364624,201.80147,14,14,2,56,25.4,343.92358,11.425234,5.609724,34.6375,71.82850504
2025-05-14 15:00:00+00:00,29.5,79.834915,41.238464,188.13002,15,14,2,46.4,24.5,351.77972,14.029124,5.380756,27.50625,72.24034345
2025-05-14 16:00:00+00:00,29.35,81.24841,46.12194,204.04422,16,14,2,41,23.3,332.57587,14.241686,4.9991417,25.46875,72.54703157
2025-05-14 17:00:00+00:00,29.1,82.9205,33.003494,223.4089,17,14,2,38.5,22.1,295.91394,13.178874,4.5030437,25.46875,72.74856959
2025-05-14 18:00:00+00:00,28.85,85.38306,26.385616,204.67685,18,14,2,36.6,21.5,260.99786,12.169202,4.12143,25.978125,72.88000735
2025-05-14 19:00:00+00:00,28.55,87.91451,30.366247,219.80553,19,14,2,35.7,21.5,228.70045,11.637796,3.8924615,24.959375,73.01144512
2025-05-14 20:00:00+00:00,28.25,89.461296,26.377657,242.176,20,14,2,35.5,21.7,197.27597,11.159531,3.7016544,23.940624,73.18669548
2025-05-14 21:00:00+00:00,28.05,89.71128,25.53646,234.29321,21,14,2,34.1,20.8,178.07211,10.362421,3.5871704,23.940624,73.35318329
2025-05-14 22:00:00+00:00,27.85,90.22902,28.044252,220.31403,22,14,2,32.1,19.2,171.0889,8.874484,3.3963633,24.959375,73.41452098
2025-05-14 23:00:00+00:00,27.7,91.022995,24.289196,226.08084,23,14,2,31,17.7,175.4534,7.067703,3.2818794,26.4875,73.33565835
2025-05-15 00:00:00+00:00,27.55,91.28324,30.566095,237.99466,0,15,3,30.4,16.9,201.64049,6.4831557,3.3582022,27.50625,73.41452098
2025-05-15 01:00:00+00:00,28.25,88.410614,29.01564,240.57263,1,15,3,29.5,16.3,273.21848,7.173984,3.6634934,28.525,73.37947077
2025-05-15 02:00:00+00:00,29,83.155045,23.984753,231.58191,2,15,3,30.7,18.5,365.74615,8.024234,4.159591,30.5625,73.37947077
2025-05-15 03:00:00+00:00,30.4,74.249825,29.581749,208.8107,3,15,3,37.3,19.4,418.1203,8.130515,4.9228187,35.65625,73.32689563
2025-05-15 04:00:00+00:00,31.7,66.92081,35.255013,216.02747,4,15,3,41.7,21,390.18744,6.85514,6.296629,46.8625,73.26555794
2025-05-15 05:00:00+00:00,32.85,61.964966,37.97302,216.67444,5,15,3,46.7,22.8,321.22812,4.835797,7.8994074,61.634373,73.14288256
2025-05-15 06:00:00+00:00,33.55,60.113804,44.235195,211.82741,6,15,3,51,24.4,265.36237,3.2415779,8.77712,71.3125,72.92381961
2025-05-15 07:00:00+00:00,33.65,59.95703,50.734715,204.92845,7,15,3,53.2,24.4,242.6669,2.4976091,8.319182,72.84062,72.64341897
2025-05-15 08:00:00+00:00,33.5,60.824596,56.256695,204.49857,8,15,3,53.9,23.7,233.06497,2.1787655,7.13618,70.29375,72.39806854
2025-05-15 09:00:00+00:00,33.25,62.23734,58.29479,204.28581,9,15,3,58.2,23.7,233.93787,2.231906,6.1439834,66.72813,72.25786838
2025-05-15 10:00:00+00:00,32.95,62.91887,58.03128,203.70265,10,15,3,65.4,24.4,248.77722,2.4976091,5.6860466,63.671875,72.20529324
2025-05-15 11:00:00+00:00,32.55,64.16068,53.128094,210.00484,11,15,3,68,24.6,274.0914,3.1352968,5.418917,60.10625,80.99208053
2025-05-15 12:00:00+00:00,32.1,66.403984,37.97302,216.67444,12,15,3,68.2,23.3,296.78687,4.942078,5.342594,52.465626,83.28002386
2025-05-15 13:00:00+00:00,31.4,67.06161,37.382355,213.6901,13,15,3,64.3,23.8,314.2449,8.715062,5.380756,44.315624,76.20820157
2025-05-15 14:00:00+00:00,30.5,71.444595,38.84218,207.84749,14,15,3,54.7,23.5,329.08426,13.869702,5.418917,33.61875,71.38161643
2025-05-15 15:00:00+00:00,29.9,78.248795,38.033787,193.79951,15,15,3,45.4,24.2,333.44876,17.270702,5.342594,25.46875,71.35532894
2025-05-15 16:00:00+00:00,29.55,82.2403,36.65641,188.13002,16,15,3,41,23.7,322.97394,17.430124,5.0754647,22.921875,71.39037915
2025-05-15 17:00:00+00:00,29.3,84.17766,35.73413,184.15956,17,15,3,37.3,22.3,302.02426,15.835905,4.693851,23.43125,71.40790408
2025-05-15 18:00:00+00:00,29.05,86.41642,27.871532,197.59251,18,15,3,33.3,20.3,278.4559,14.082265,4.312237,23.940624,71.3027538
2025-05-15 19:00:00+00:00,28.75,88.71162,25.404575,185.85593,19,15,3,31.7,19,253.14172,12.594328,3.930623,24.45,71.08369085
2025-05-15 20:00:00+00:00,28.5,90.008255,19.266424,222.27362,20,15,3,31.9,18.7,225.20885,10.946968,3.549009,24.959375,70.82081532
2025-05-15 21:00:00+00:00,28.3,90.79322,16.199999,196.26028,21,15,3,32.7,19.2,204.25919,9.565312,3.243718,25.46875,70.68061516
2025-05-15 22:00:00+00:00,28.1,91.586525,24.1157,186.17007,22,15,3,38.4,21.7,187.67404,8.608781,3.052911,24.45,70.89967811
2025-05-15 23:00:00+00:00,27.95,91.84801,25.305208,177.06439,23,15,3,38.4,21.9,177.1992,7.9179525,2.9384267,23.43125,71.26770376
2025-05-16 00:00:00+00:00,27.8,92.11072,29.239092,167.19574,0,16,4,34,19.2,186.80113,7.014562,3.0147498,24.45,71.46924177
2025-05-16 01:00:00+00:00,28.25,91.8653,31.211815,175.23645,1,16,4,29.8,17.8,236.55658,7.067703,3.3963633,26.4875,71.60067954
2025-05-16 02:00:00+00:00,29,86.92257,37.07783,185.01303,2,16,4,30.5,17.5,305.51587,7.120843,3.930623,29.543749,71.51305436
2025-05-16 03:00:00+00:00,29.9,80.8381,38.429184,185.80663,3,16,4,31.9,17,343.92358,6.695719,4.426721,34.128124,71.30275397
2025-05-16 04:00:00+00:00,30.8,75.20114,45.898342,193.05525,4,16,4,34,18,318.6094,5.4203434,4.884658,41.76875,71.03987843
2025-05-16 05:00:00+00:00,31.55,70.995834,49.672485,195.12405,5,16,4,35.5,18.3,262.74365,3.7198436,5.342594,50.9375,70.64556513
2025-05-16 06:00:00+00:00,32.2,67.62009,52.363853,192.14426,6,16,4,36.2,18.1,219.97144,2.4444685,5.609724,58.06875,70.09352657
2025-05-16 07:00:00+00:00,32.5,66.0899,53.435444,194.03627,7,16,4,36.8,18,206.8779,1.9130623,5.4952397,61.125,69.53272546
2025-05-16 08:00:00+00:00,32.75,64.39405,53.278053,198.43504,8,16,4,38.4,18.3,207.7508,1.7536405,5.189949,61.634373,69.05954936
2025-05-16 09:00:00+00:00,32.8,64.02208,53.549263,201.28648,9,16,4,40.9,19,217.35272,1.9662031,5.037303,60.615623,68.64771095
2025-05-16 10:00:00+00:00,32.5,67.67841,49.098557,202.50357,10,16,4,43.5,19.9,240.04819,2.231906,5.189949,59.087498,68.25339764
2025-05-16 11:00:00+00:00,32.2,68.427895,48.113724,205.52965,11,16,4,45.4,20.5,270.5998,2.816453,5.4952397,57.05,67.89413438
2025-05-16 12:00:00+00:00,31.6,71.63896,46.339924,200.46236,12,16,4,47.8,21.3,295.91394,4.25125,5.571563,50.9375,67.71888402
2025-05-16 13:00:00+00:00,30.45,76.49485,45.179123,188.24623,13,16,4,47.8,21.4,311.6262,7.4396873,5.6860466,42.7875,67.50858362
2025-05-16 14:00:00+00:00,29.85,79.881355,37.745647,191.88864,14,16,4,44.7,20.7,321.22812,11.903499,5.8768535,31.071875,67.26323319
2025-05-16 15:00:00+00:00,29.7,81.05203,42.13993,181.76236,15,16,4,39.3,21.3,316.86362,15.038795,5.915015,22.4125,67.00912004
2025-05-16 16:00:00+00:00,29.35,81.48951,46.76836,176.02759,16,16,4,37.1,21.1,288.93073,15.942186,5.7623696,18.846874,66.78129454
2025-05-16 17:00:00+00:00,29.35,80.768135,53.159702,170.88222,17,16,4,35.4,20.7,246.15851,15.6233425,5.4952397,18.3375,66.64109439
2025-05-16 18:00:00+00:00,29.15,81.94947,42.812153,182.60251,18,16,4,33.5,19.8,209.4966,14.560531,5.0754647,18.3375,66.5972818
2025-05-16 19:00:00+00:00,29,82.174805,39.149067,192.42593,19,16,4,30.9,18.1,185.92824,12.594328,4.4648824,19.35625,66.51841917
2025-05-16 20:00:00+00:00,28.7,85.62101,34.660427,200.80687,20,16,4,28.9,16.7,168.47018,9.990437,3.7016544,21.39375,66.34316881
2025-05-16 21:00:00+00:00,28.4,86.86843,33.608654,199.13374,21,16,4,28.8,16.4,157.12245,7.8116713,3.1292336,23.43125,66.09781821
2025-05-16 22:00:00+00:00,28.3,86.60251,35.04595,199.44012,22,16,4,28.2,16,149.26633,6.6425776,2.7857814,23.940624,65.59835463
2025-05-16 23:00:00+00:00,28.2,86.08116,36.98144,191.113,23,16,4,28.8,15.7,147.52052,5.898609,2.6331358,24.45,65.05507853
2025-05-17 00:00:00+00:00,28.05,85.81156,28.688179,198.43504,0,17,5,29.2,15.9,160.61406,6.5362964,2.8621042,23.940624,64.76591534
2025-05-17 01:00:00+00:00,28.4,85.338104,25.822615,197.52567,1,17,5,30.4,16,204.25919,6.589437,3.7016544,24.959375,64.60819009
2025-05-17 02:00:00+00:00,28.9,80.71064,32.061268,194.03627,2,17,5,35,17.3,261.87076,6.589437,4.884658,26.996874,64.59066499
2025-05-17 03:00:00+00:00,29.7,75.70116,38.03379,188.8203,3,17,5,41.1,18.1,294.16815,6.2174525,5.838692,30.5625,64.68705272
2025-05-17 04:00:00+00:00,30.55,71.24044,46.12194,184.02818,4,17,5,45.3,18.7,276.71008,5.1015,6.4492745,38.203125,64.74839041
2025-05-17 05:00:00+00:00,31.25,66.631516,52.492004,179.2927,5,17,5,46.4,20.4,233.93787,3.6135623,6.8690495,47.88125,64.93240332
2025-05-17 06:00:00+00:00,31.85,63.82185,56.46902,176.71083,6,17,5,47.4,21.2,200.76758,2.4976091,6.983534,55.0125,65.2040414
2025-05-17 07:00:00+00:00,32.25,62.956776,57.027683,179.34895,7,17,5,46.9,21.1,189.41985,1.9662031,6.563759,57.05,65.47567949
2025-05-17 08:00:00+00:00,32.4,63.937946,57.321445,190.42065,8,17,5,46,20.5,188.54694,1.8067812,5.800531,56.540623,65.66845495
2025-05-17 09:00:00+00:00,32.5,62.260483,58.40993,197.42995,9,17,5,45.1,20.1,195.53017,1.9130623,5.2662716,54.503124,65.76484268
2025-05-17 10:00:00+00:00,32.4,61.681194,55.32721,198.43504,10,17,5,44.2,19.7,215.60692,2.0724843,5.189949,51.446877,65.74731775
2025-05-17 11:00:00+00:00,32,64.23725,49.179737,198.43504,11,17,5,43.1,19.3,244.4127,2.55075,5.342594,46.8625,65.64216747
2025-05-17 12:00:00+00:00,31.5,67.28215,47.001225,195.18588,12,17,5,47.3,20,263.61655,3.772984,5.6860466,42.7875,65.5282548
2025-05-17 13:00:00+00:00,30.5,72.95201,39.95591,188.39284,13,17,5,42.7,19.2,265.36237,6.6425776,5.7623696,35.65625,65.33547951
2025-05-17 14:00:00+00:00,30,75.298225,41.151825,187.23683,14,17,5,39.2,18.2,259.25204,10.521843,5.8768535,26.4875,65.11641656
2025-05-17 15:00:00+00:00,29.7,76.38108,41.557972,190.78426,15,17,5,35.2,19,251.39592,13.125734,5.800531,19.35625,64.91487872
2025-05-17 16:00:00+00:00,29.75,75.70894,46.673992,178.40889,16,17,5,34,19,248.77722,13.125734,5.380756,17.828125,64.73086581
2025-05-17 17:00:00+00:00,29.6,77.051476,46.673992,181.59111,17,17,5,32.7,18.1,245.28561,11.797218,4.7701735,18.846874,64.50304031
2025-05-17 18:00:00+00:00,29.5,77.49695,36.270638,198.75874,18,17,5,32.1,17.2,233.93787,10.574984,4.1977525,19.865625,64.27521498
2025-05-17 19:00:00+00:00,29.35,78.40371,34.63619,197.41806,19,17,5,32.5,16.8,204.25919,9.831015,3.7016544,19.865625,64.16130214
2025-05-17 20:00:00+00:00,29.05,80.012794,33.621147,207.55272,20,17,5,32.4,16.8,165.85147,9.193327,3.2818794,19.35625,64.17006453
2025-05-17 21:00:00+00:00,28.8,80.938446,29.581749,208.8107,21,17,5,31.7,17.1,142.28311,8.715062,3.0147498,18.846874,64.23140222
2025-05-17 22:00:00+00:00,28.5,82.35984,24.929058,207.89717,22,17,5,32,17.1,139.6644,8.608781,2.8621042,17.828125,64.32778995
2025-05-17 23:00:00+00:00,28.3,83.3231,19.493923,248.5522,23,17,5,32.1,16.9,151.88504,8.715062,2.9002655,16.3,64.43294015
2025-05-18 00:00:00+00:00,28.1,83.79848,15.252108,257.73523,0,18,6,30.2,15.9,177.1992,7.9179525,3.2818794,17.31875,64.43294015
2025-05-18 01:00:00+00:00,28.55,81.1483,18.247845,276.11542,1,18,6,30.2,16.2,230.44626,7.2271247,4.426721,19.865625,64.45046525
2025-05-18 02:00:00+00:00,28.9,78.80925,15.402783,247.75093,2,18,6,38.3,17.5,296.78687,6.2705936,5.991338,23.940624,64.46799035
2025-05-18 03:00:00+00:00,29.9,72.84981,24.929056,188.97255,3,18,6,41,17.3,333.44876,5.2609215,7.2506638,29.543749,64.39789011
2025-05-18 04:00:00+00:00,30.8,69.18745,35.045956,183.17976,4,18,6,42,18.3,313.372,4.25125,7.97573,37.69375,64.3628399
2025-05-18 05:00:00+00:00,31.5,65.10241,41.552917,183.57626,5,18,6,42.6,19.8,263.61655,3.2415779,8.395505,46.8625,64.31026476
2025-05-18 06:00:00+00:00,32.05,63.10288,46.021687,189.72751,6,18,6,42.8,21.1,223.46304,2.4976091,8.471828,53.484375,64.30150221
2025-05-18 07:00:00+00:00,32.35,63.92742,46.529827,192.875,7,18,6,40.3,20.5,206.8779,2.0724843,8.0520525,56.540623,64.24892707
2025-05-18 08:00:00+00:00,32.65,62.106922,48.25316,202.08722,8,18,6,36.9,19.2,200.76758,1.9130623,7.326987,56.540623,64.13501441
2025-05-18 09:00:00+00:00,32.75,61.573364,49.265045,206.56499,9,18,6,32.9,17.2,203.38629,1.9662031,6.6400814,55.0125,63.88090142
2025-05-18 10:00:00+00:00,32.45,64.13971,52.771233,204.67685,10,18,6,30.4,15.6,220.84433,2.2850468,6.105822,50.9375,63.52163815
2025-05-18 11:00:00+00:00,31.85,65.56561,55.35756,205.66515,11,18,6,29.7,15,246.15851,2.816453,5.6860466,44.315624,63.14484995
2025-05-18 12:00:00+00:00,31.25,69.68625,52.106613,201.1399,12,18,6,29.6,14,262.74365,3.666703,5.4570785,38.7125,62.61909888
2025-05-18 13:00:00+00:00,30.45,69.74598,51.269863,196.14441,13,18,6,29.3,14.1,260.12494,4.9952183,5.418917,34.128124,62.17221043
2025-05-18 14:00:00+00:00,29.65,75.242905,43.4595,200.05618,14,18,6,29.3,14.3,247.03142,6.85514,5.342594,27.50625,61.83047219
2025-05-18 15:00:00+00:00,29.4,77.021774,41.563023,210.96368,15,18,6,29.9,14.9,233.93787,8.55564,5.2662716,21.903126,61.47120892
2025-05-18 16:00:00+00:00,29.25,77.460365,29.339449,223.21011,16,18,6,30.4,15.7,224.33595,10.096718,5.1517873,18.846874,61.18204581
2025-05-18 17:00:00+00:00,29.05,76.73973,39.50143,221.00899,17,18,6,31.1,16.4,214.73402,11.531515,4.9991417,17.31875,61.03308294
2025-05-18 18:00:00+00:00,28.85,77.86611,35.12375,232.49579,18,18,6,32.1,17.5,201.64049,12.169202,4.808335,16.3,61.05937043
2025-05-18 19:00:00+00:00,28.7,78.78138,29.123972,249.14546,19,18,6,32.4,17.8,179.81792,11.584655,4.4648824,16.3,61.14699561
2025-05-18 20:00:00+00:00,28.55,79.9466,30.352419,253.8865,20,18,6,31.7,17.1,153.63084,10.30928,4.0832686,17.31875,61.17328326
2025-05-18 21:00:00+00:00,28.4,80.646454,31.533041,260.53775,21,18,6,30.9,16.2,136.17279,9.033906,3.7779772,18.3375,61.09442063
2025-05-18 22:00:00+00:00,28.2,81.346954,33.919563,276.58185,22,18,6,29.8,15.3,127.44376,8.077374,3.5108476,18.846874,60.9366953
2025-05-18 23:00:00+00:00,28.05,81.81606,35.20734,276.3401,23,18,6,28.7,14.5,126.57086,7.173984,3.3200407,18.846874,60.7263949
2025-05-19 00:00:00+00:00,27.9,82.534935,31.110746,268.80655,0,19,0,28.9,14.6,140.53731,7.014562,3.549009,18.846874,60.61248223
2025-05-19 01:00:00+00:00,28,84.03755,29.224728,273.814,1,19,0,28.8,14.8,184.18243,6.4300156,4.2740755,21.39375,60.48980693
2025-05-19 02:00:00+00:00,28.6,79.71483,29.51069,261.15826,2,19,0,36,16.2,241.79399,5.632906,5.304433,24.959375,60.37589427
2025-05-19 03:00:00+00:00,29.75,72.38899,36.495693,253.49556,3,19,0,37.7,16.6,274.0914,4.782656,6.0676603,29.034374,60.31455674
2025-05-19 04:00:00+00:00,30.75,67.33616,41.77967,246.21796,4,19,0,37.1,17.1,256.63333,3.8261247,6.3347907,34.6375,60.20940663
2025-05-19 05:00:00+00:00,31.4,65.277435,48.991543,232.52374,5,19,0,38.2,18,214.73402,2.7633123,6.372952,41.259377,60.05168137
2025-05-19 06:00:00+00:00,31.85,64.39853,52.743374,227.4896,6,19,0,39.6,18.8,183.30952,2.0193436,6.258467,45.84375,59.85014336
2025-05-19 07:00:00+00:00,32.4,61.681194,55.106674,228.81418,7,19,0,40.2,19,176.32631,1.6473593,5.9531765,47.88125,59.71870559
2025-05-19 08:00:00+00:00,32.65,60.45333,58.19386,225.45108,8,19,0,40.3,18.7,180.69083,1.5410781,5.533401,47.88125,59.674893
2025-05-19 09:00:00+00:00,32.55,61.161293,60.026623,224.56268,9,19,0,41.1,18.7,189.41985,1.7004999,5.189949,46.8625,59.80633077
2025-05-19 10:00:00+00:00,32.2,62.0087,57.8501,228.63304,10,19,0,41.6,18.6,205.1321,2.125625,5.113626,44.315624,60.06920631
2025-05-19 11:00:00+00:00,31.85,64.01358,56.379723,232.47148,11,19,0,42.1,18.4,226.08176,2.7633123,5.113626,40.75,60.36713188
2025-05-19 12:00:00+00:00,31.2,67.42463,54.277493,236.68936,12,19,0,53,21.3,238.30238,3.6135623,5.22811,37.184376,61.00679562
2025-05-19 13:00:00+00:00,30.5,70.384636,44.974186,233.79045,13,19,0,54.2,21.7,235.68369,5.473484,5.2662716,32.6,61.67274702
2025-05-19 14:00:00+00:00,29.9,73.506325,44.50491,227.95085,14,19,0,53.3,21.7,224.33595,8.024234,5.304433,25.978125,62.32117339
2025-05-19 15:00:00+00:00,29.45,75.21119,50.02627,216.57312,15,19,0,49.2,22,211.2424,9.831015,5.22811,21.39375,62.94331219
